ad_condition,dual_response,purchased_203,purchased_303,pages_opened,clicked_203,clicked_303,session_duration,num_unique,num_unique_nonad,opened_second_page,genre_rank_purchased,ad_type
6,0,1,0,11,1,0,8.3666668,6,5,1,4,4ad
3,1,1,0,2,1,0,6.7333331,1,0,1,1,4ad
3,1,1,0,1,1,0,1.0166667,1,0,0,3,4ad
5,1,1,0,2,1,1,3.55,2,0,1,2,2ad
2,1,1,0,2,1,0,4.8166666,2,1,1,1,2ad
1,1,1,0,1,1,0,2.5166667,1,0,0,2,3ad
1,1,1,0,1,1,0,.85000002,1,0,0,3,3ad
5,0,1,0,2,1,0,3.9333334,1,0,1,3,2ad
1,1,1,0,1,1,0,1.15,1,0,0,2,3ad
3,1,1,0,1,1,0,1.3666667,1,0,0,3,4ad
2,1,1,0,1,1,0,1.3166667,1,0,0,2,2ad
2,0,1,0,6,1,0,2.4833333,1,0,1,3,2ad
1,0,1,0,6,1,0,2.25,1,0,1,1,3ad
2,0,1,0,2,1,0,.83333331,1,0,1,2,2ad
3,0,1,0,1,1,0,1.7833333,1,0,0,2,4ad
1,1,1,0,6,1,0,2.8333333,1,0,1,3,3ad
3,0,1,0,1,1,0,.61666667,1,0,0,4,4ad
4,0,1,0,2,1,0,3.3333333,1,0,1,5,3ad
2,0,1,0,1,1,0,1.2,1,0,0,3,2ad
2,1,1,0,1,1,0,1.9166666,1,0,0,4,2ad
4,1,1,0,1,1,0,2.75,1,0,0,4,3ad
6,1,1,0,2,1,0,2.9000001,1,0,1,2,4ad
1,0,1,0,1,1,0,4.0833335,1,0,0,5,3ad
3,1,1,0,2,1,0,1.6,1,0,1,1,4ad
3,1,1,0,1,1,0,1.8166667,1,0,0,1,4ad
5,0,1,0,6,1,0,2.2,4,3,1,1,2ad
3,1,1,0,1,1,0,1.5166667,1,0,0,4,4ad
3,1,1,0,6,1,0,2.2,1,0,1,1,4ad
1,1,1,0,2,1,0,1.5666667,1,0,1,1,3ad
3,1,1,0,10,1,0,4.0333333,2,1,1,2,4ad
2,1,1,0,2,1,1,9.5500002,4,2,1,2,2ad
5,0,1,0,2,1,0,1.75,1,0,1,1,2ad
1,0,1,0,10,1,0,3.5333333,2,1,1,1,3ad
3,0,1,0,2,1,0,4.8833332,3,2,1,2,4ad
3,1,1,0,1,1,0,9.9833336,2,1,0,1,4ad
1,0,1,0,2,1,0,1.4166666,1,0,1,,3ad
1,1,1,0,1,1,0,2.6500001,1,0,0,1,3ad
1,1,1,0,1,1,0,1.1333333,1,0,0,4,3ad
2,1,1,0,1,1,0,2.0333333,3,2,0,4,2ad
4,0,1,0,2,1,0,1.3833333,1,0,1,3,3ad
3,1,1,0,13,1,0,8.4666662,5,4,1,1,4ad
2,0,1,0,1,1,0,1.9333333,1,0,0,4,2ad
1,1,1,0,2,1,0,2.9333334,1,0,1,,3ad
1,0,1,0,2,1,0,1,1,0,1,3,3ad
6,0,1,0,5,1,0,1.1833333,1,0,1,5,4ad
1,0,1,0,2,1,0,1.2833333,1,0,1,4,3ad
1,0,1,0,7,1,0,6.3166666,4,3,1,1,3ad
3,1,1,0,1,1,0,4.4166665,1,0,0,5,4ad
5,1,1,0,2,1,1,4.1166668,4,2,1,1,2ad
2,1,1,0,1,1,0,3.2,1,0,0,3,2ad
1,0,1,0,6,1,0,3.2333333,2,1,1,1,3ad
1,1,1,0,1,1,0,1.9666667,1,0,0,5,3ad
6,1,1,0,11,1,1,6.9333334,7,5,1,4,4ad
6,1,1,0,2,1,0,1.6666666,1,0,1,2,4ad
3,1,1,0,1,1,0,3.95,1,0,0,1,4ad
2,1,1,0,1,1,0,.56666666,1,0,0,2,2ad
3,0,1,0,2,1,0,2.2333333,1,0,1,4,4ad
3,0,1,0,8,1,0,5.1833334,1,0,1,4,4ad
2,1,1,0,1,1,0,1,1,0,0,1,2ad
1,1,1,0,1,1,0,1.4833333,1,0,0,1,3ad
3,1,1,0,1,1,0,1.75,1,0,0,3,4ad
3,1,1,0,6,1,0,2.8,1,0,1,2,4ad
2,1,1,0,2,1,0,1.2166667,1,0,1,3,2ad
6,1,1,0,2,1,0,2.2833333,1,0,1,1,4ad
1,1,1,0,2,1,0,2.9000001,1,0,1,2,3ad
1,1,1,0,1,1,0,.81666666,1,0,0,4,3ad
2,1,1,0,2,1,0,.75,1,0,1,1,2ad
1,1,1,0,3,1,0,2.8333333,2,1,1,2,3ad
2,1,1,0,1,1,0,1.4,1,0,0,1,2ad
2,1,1,0,1,1,0,3.1333334,1,0,0,1,2ad
1,0,1,0,1,1,0,.98333335,1,0,0,5,3ad
3,1,1,0,2,1,0,4.0333333,1,0,1,1,4ad
2,0,1,0,5,1,0,3.55,2,1,1,5,2ad
3,0,1,0,2,1,0,1.1166667,1,0,1,1,4ad
1,1,1,0,12,1,0,14.266666,11,10,1,4,3ad
3,1,1,0,1,1,0,.66666669,1,0,0,5,4ad
3,1,1,0,2,1,0,.80000001,1,0,1,1,4ad
5,1,1,0,7,1,0,3.9333334,1,0,1,1,2ad
2,1,1,0,7,1,0,3.6666667,2,1,1,1,2ad
4,0,1,0,2,1,0,2.2833333,1,0,1,1,3ad
5,0,1,0,4,1,0,1.8333334,1,0,1,2,2ad
2,1,1,0,8,1,1,5.5999999,7,5,1,4,2ad
4,0,1,0,2,1,0,.98333335,1,0,1,2,3ad
3,0,1,0,1,1,0,1.55,1,0,0,3,4ad
3,0,1,0,1,1,0,1.1833333,1,0,0,2,4ad
3,0,1,0,1,1,0,1.7,3,2,0,2,4ad
3,0,1,0,1,1,0,.48333332,1,0,0,5,4ad
3,1,1,0,1,1,0,3.7833333,2,1,0,4,4ad
3,1,1,0,3,1,0,1.5333333,1,0,1,5,4ad
3,1,1,0,1,1,0,1.9666667,1,0,0,2,4ad
3,0,1,0,10,1,0,2.9833333,1,0,1,2,4ad
3,0,1,0,2,1,0,1.65,1,0,1,,4ad
3,0,1,0,1,1,0,1.0333333,1,0,0,2,4ad
3,0,1,0,5,1,0,4.7333331,6,5,1,3,4ad
3,0,1,0,2,1,0,2.4833333,1,0,1,2,4ad
2,1,1,0,1,1,0,.89999998,1,0,0,5,2ad
2,1,1,0,1,1,0,1.6333333,1,0,0,4,2ad
1,1,1,0,1,1,0,.51666665,1,0,0,5,3ad
3,1,1,0,2,1,0,1.4666667,1,0,1,1,4ad
5,1,1,0,2,1,0,1.4,1,0,1,3,2ad
4,1,1,0,4,1,0,2.4333334,2,1,1,1,3ad
3,1,1,0,4,1,0,4.6333332,2,1,1,1,4ad
3,1,1,0,10,1,0,6.4499998,7,6,1,3,4ad
3,1,1,0,1,1,0,.76666665,1,0,0,2,4ad
1,1,1,0,10,1,0,4.1666665,1,0,1,2,3ad
3,0,1,0,2,1,0,3,2,1,1,3,4ad
3,0,1,0,2,1,0,1.1333333,1,0,1,1,4ad
1,1,1,0,2,1,0,5.5999999,1,0,1,1,3ad
2,0,1,0,2,1,0,2.8333333,1,0,1,,2ad
1,0,1,0,1,1,0,2.05,1,0,0,1,3ad
5,0,1,0,9,1,0,3.7833333,1,0,1,3,2ad
3,1,1,0,2,1,0,1.6833333,1,0,1,4,4ad
3,0,1,0,1,1,0,1,1,0,0,4,4ad
2,1,1,0,2,1,0,.89999998,1,0,1,5,2ad
6,1,1,0,2,1,0,2,1,0,1,2,4ad
5,0,1,0,2,1,0,1.1,1,0,1,5,2ad
2,0,1,0,1,1,0,1.1833333,1,0,0,1,2ad
3,1,1,0,1,1,0,2.3166666,1,0,0,1,4ad
2,1,1,0,1,1,0,3.7,1,0,0,3,2ad
3,1,1,0,3,1,0,1.8,1,0,1,5,4ad
1,1,1,0,2,1,0,2.4666667,1,0,1,4,3ad
3,1,1,0,2,1,0,1.2166667,1,0,1,3,4ad
3,1,1,0,1,1,0,.61666667,1,0,0,3,4ad
4,0,1,0,5,1,0,1.9166666,1,0,1,2,3ad
4,1,1,0,2,1,0,2.1666667,1,0,1,3,3ad
5,0,1,0,2,1,0,2.1500001,1,0,1,5,2ad
6,1,1,0,4,1,0,2.7833333,2,1,1,4,4ad
5,1,1,0,10,1,1,8.4499998,9,7,1,2,2ad
2,1,1,0,10,1,0,3.9666667,2,1,1,4,2ad
2,0,1,0,10,1,0,3.1666667,1,0,1,3,2ad
1,1,1,0,2,1,0,4.6999998,1,0,1,2,3ad
3,1,1,0,10,1,0,9.1499996,3,2,1,5,4ad
1,1,1,0,2,1,0,3.5333333,1,0,1,2,3ad
3,1,1,0,1,1,0,3.1333334,1,0,0,5,4ad
1,1,1,0,1,1,0,.55000001,1,0,0,2,3ad
0,1,1,0,5,1,1,3.9666667,3,1,1,3,1ad
3,1,1,0,1,1,0,.96666664,1,0,0,3,4ad
1,0,1,0,2,1,0,1.2833333,1,0,1,2,3ad
6,1,1,0,2,1,0,9.2166662,3,2,1,2,4ad
2,1,1,0,1,1,0,1.9666667,1,0,0,4,2ad
3,1,1,0,2,1,0,.69999999,1,0,1,1,4ad
3,1,1,0,8,1,0,3.3,3,2,1,2,4ad
4,1,1,0,9,1,0,3.5666666,1,0,1,5,3ad
5,0,1,0,10,1,0,7.5500002,1,0,1,5,2ad
5,0,1,0,4,1,0,2.2166667,1,0,1,1,2ad
2,0,1,0,2,1,0,1.35,1,0,1,2,2ad
4,1,1,0,2,1,0,2.8666666,1,0,1,2,3ad
3,0,1,0,1,1,0,1.2833333,1,0,0,5,4ad
1,0,1,0,1,1,0,1.55,1,0,0,5,3ad
1,1,1,0,2,1,0,6.8333335,1,0,1,1,3ad
2,0,1,0,3,1,0,2.4166667,4,3,1,2,2ad
3,1,1,0,1,1,0,3.8333333,1,0,0,1,4ad
4,0,1,0,8,1,0,7.1500001,2,1,1,2,3ad
3,0,1,0,1,1,0,1.25,1,0,0,5,4ad
2,0,1,0,4,1,0,4.7166667,5,4,1,2,2ad
3,0,1,0,1,1,0,1.8666667,1,0,0,5,4ad
2,1,1,0,2,1,0,2.0833333,1,0,1,2,2ad
2,1,1,0,1,1,0,.51666665,1,0,0,4,2ad
2,0,1,0,1,1,0,1.5333333,1,0,0,4,2ad
1,0,1,0,2,1,0,1.9833333,1,0,1,1,3ad
3,1,1,0,1,1,0,.66666669,1,0,0,3,4ad
1,0,1,0,1,1,0,.56666666,1,0,0,1,3ad
1,0,1,0,1,1,0,4.2833333,1,0,0,2,3ad
1,1,1,0,10,1,0,5.9166665,1,0,1,1,3ad
2,0,1,0,2,1,0,1.7166667,1,0,1,5,2ad
3,1,1,0,5,1,0,2.4666667,3,2,1,1,4ad
5,0,1,0,2,1,0,2.0999999,1,0,1,3,2ad
5,1,1,0,12,1,0,10.25,3,2,1,1,2ad
3,0,1,0,1,1,0,3.1833334,1,0,0,5,4ad
3,1,1,0,1,1,0,3.8499999,1,0,0,2,4ad
5,0,1,0,2,1,0,2.2333333,2,1,1,5,2ad
5,1,1,0,2,1,1,1.7166667,3,1,1,4,2ad
1,1,1,0,7,1,0,12.2,3,2,1,2,3ad
0,0,1,0,2,1,0,3.05,1,0,1,2,1ad
1,1,1,0,10,1,0,2.6500001,1,0,1,3,3ad
6,0,1,0,8,1,0,4.0166669,1,0,1,3,4ad
2,1,1,0,5,1,0,6.3166666,1,0,1,1,2ad
2,0,1,0,2,1,0,1.9,1,0,1,3,2ad
2,0,1,0,1,1,0,.98333335,1,0,0,,2ad
6,0,1,0,2,1,0,1.1,1,0,1,2,4ad
4,1,1,0,2,1,0,1.6166667,1,0,1,5,3ad
2,1,1,0,1,1,0,2.6500001,1,0,0,3,2ad
3,1,1,0,1,1,0,1.3333334,1,0,0,2,4ad
1,1,1,0,2,1,0,1.3833333,1,0,1,4,3ad
3,1,1,0,1,1,0,1.05,2,1,0,4,4ad
1,1,1,0,1,1,0,10.316667,2,1,0,1,3ad
2,1,1,0,1,1,0,.89999998,1,0,0,3,2ad
2,1,1,0,1,1,0,.91666669,1,0,0,1,2ad
3,1,1,0,1,1,0,2,1,0,0,2,4ad
3,0,1,0,11,1,0,4.8166666,2,1,1,1,4ad
3,1,1,0,1,1,0,1.0666667,1,0,0,2,4ad
4,1,1,0,2,1,0,.83333331,1,0,1,1,3ad
5,1,1,0,2,1,0,3.9666667,1,0,1,2,2ad
2,0,1,0,1,1,0,4.0666666,1,0,0,5,2ad
2,1,1,0,1,1,0,1.1666666,1,0,0,5,2ad
5,1,1,0,10,1,0,5.4666667,2,1,1,1,2ad
0,1,1,0,2,1,0,1.8833333,1,0,1,1,1ad
3,1,1,0,1,1,0,3.3,1,0,0,2,4ad
1,1,1,0,3,1,0,4.2666669,4,3,1,3,3ad
5,1,1,0,2,1,0,3.1500001,1,0,1,2,2ad
2,1,1,0,1,1,0,4.6999998,1,0,0,1,2ad
4,0,1,0,2,1,0,4.5166669,1,0,1,1,3ad
4,0,1,0,4,1,0,2.3499999,2,1,1,4,3ad
3,1,1,0,2,1,0,1.5,1,0,1,2,4ad
1,0,1,0,2,1,0,.83333331,1,0,1,2,3ad
1,0,1,0,2,1,0,.93333334,1,0,1,4,3ad
5,1,1,0,2,1,0,3.5666666,1,0,1,2,2ad
3,1,1,0,1,1,0,1.8666667,1,0,0,4,4ad
3,0,1,0,2,1,0,3.7166667,1,0,1,2,4ad
3,0,1,0,1,1,0,1.25,1,0,0,2,4ad
0,1,1,0,2,1,0,15.833333,1,0,1,1,1ad
5,1,1,0,14,1,0,3.8833334,1,0,1,2,2ad
3,0,1,0,1,1,0,1.4833333,1,0,0,1,4ad
1,0,1,0,1,1,0,2.9666667,1,0,0,4,3ad
2,1,1,0,1,1,0,2.3166666,1,0,0,1,2ad
3,1,1,0,2,1,0,1.6666666,1,0,1,1,4ad
2,1,1,0,1,1,0,2.4833333,1,0,0,3,2ad
4,1,1,0,10,1,0,7.4166665,5,4,1,3,3ad
2,1,1,0,3,1,0,4.9000001,1,0,1,3,2ad
1,0,1,0,5,1,0,3.9666667,1,0,1,4,3ad
2,1,1,0,1,1,0,.51666665,1,0,0,2,2ad
5,1,1,0,2,1,0,1.2666667,1,0,1,3,2ad
1,0,1,0,5,1,0,2.6666667,1,0,1,3,3ad
3,1,1,0,2,1,0,1.8333334,1,0,1,1,4ad
2,1,1,0,2,1,0,6.4833331,1,0,1,5,2ad
6,1,1,0,2,1,0,2.3833334,1,0,1,4,4ad
1,1,1,0,1,1,0,1.3333334,1,0,0,3,3ad
1,1,1,0,2,1,0,.78333336,1,0,1,1,3ad
2,1,1,0,1,1,0,2.75,1,0,0,2,2ad
2,1,1,0,6,1,0,8.333333,7,6,1,1,2ad
3,1,1,0,1,1,0,1.9666667,1,0,0,5,4ad
0,1,1,0,2,1,0,2.2833333,1,0,1,5,1ad
3,1,1,0,7,1,0,5.25,1,0,1,2,4ad
3,1,1,0,3,1,0,3.9833333,1,0,1,1,4ad
1,1,1,0,1,1,0,3.7166667,1,0,0,1,3ad
1,0,1,0,5,1,0,3.9333334,1,0,1,5,3ad
2,1,1,0,2,1,0,1.4666667,1,0,1,2,2ad
2,1,1,0,2,1,0,1.5166667,1,0,1,1,2ad
1,0,1,0,2,1,0,1.6,1,0,1,5,3ad
3,0,1,0,2,1,0,1.0666667,1,0,1,5,4ad
2,0,1,0,3,1,0,4.3833332,1,0,1,1,2ad
3,1,1,0,1,1,0,1.6333333,1,0,0,2,4ad
3,1,1,0,2,1,0,5.4499998,1,0,1,2,4ad
2,0,1,0,2,1,0,1.25,1,0,1,5,2ad
3,1,1,0,1,1,0,1.05,1,0,0,1,4ad
2,1,1,0,2,1,0,1.0333333,1,0,1,1,2ad
1,1,1,0,1,1,0,1.3333334,1,0,0,1,3ad
4,1,1,0,2,1,1,2.05,2,0,1,5,3ad
3,0,1,0,2,1,0,2.5333333,1,0,1,1,4ad
2,0,1,0,1,1,0,2.2666667,1,0,0,5,2ad
6,1,1,0,2,1,1,1.4,2,0,1,1,4ad
3,1,1,0,2,1,0,6.2166667,3,2,1,4,4ad
6,1,1,0,2,1,0,1.4166666,1,0,1,4,4ad
1,0,1,0,2,1,0,3.7,1,0,1,5,3ad
2,1,1,0,1,1,0,4.25,1,0,0,1,2ad
3,1,1,0,1,1,0,3.6666667,3,2,0,1,4ad
1,1,1,0,2,1,0,4.5500002,1,0,1,2,3ad
1,1,1,0,1,1,0,.86666667,1,0,0,1,3ad
3,0,1,0,1,1,0,1.2833333,1,0,0,3,4ad
2,1,1,0,1,1,0,3.95,2,1,0,4,2ad
3,1,1,0,8,1,0,5.1833334,2,1,1,3,4ad
2,0,1,0,2,1,0,.98333335,1,0,1,,2ad
3,0,1,0,1,1,0,7.5500002,1,0,0,2,4ad
4,0,1,0,2,1,0,2.8833334,1,0,1,1,3ad
6,0,1,0,2,1,0,1.3833333,1,0,1,3,4ad
4,1,1,0,2,1,0,4.4333334,1,0,1,2,3ad
1,1,1,0,1,1,0,.76666665,1,0,0,2,3ad
5,0,1,0,2,1,0,3.3666666,1,0,1,2,2ad
2,0,1,0,8,1,0,1.9166666,1,0,1,4,2ad
6,1,1,0,2,1,1,4.5,2,0,1,1,4ad
2,1,1,0,1,1,0,.64999998,1,0,0,2,2ad
1,1,1,0,2,1,0,1.7333333,2,1,1,2,3ad
2,1,1,0,1,1,0,.68333334,1,0,0,5,2ad
4,1,1,0,2,1,0,1.2,1,0,1,1,3ad
5,1,1,0,2,1,0,3.0833333,2,1,1,4,2ad
4,1,1,0,3,1,0,3.7333333,1,0,1,1,3ad
5,0,1,0,2,1,0,1.1333333,1,0,1,2,2ad
3,1,1,0,1,1,0,1.1333333,1,0,0,4,4ad
6,1,1,0,2,1,0,1.8833333,1,0,1,5,4ad
6,1,1,0,2,1,0,.88333333,1,0,1,1,4ad
0,1,1,0,3,1,0,3.1333334,2,1,1,1,1ad
0,1,1,0,2,1,0,1.7166667,1,0,1,1,1ad
1,0,1,0,2,1,0,1.35,1,0,1,2,3ad
3,1,1,0,1,1,0,2.4666667,1,0,0,4,4ad
1,1,1,0,1,1,0,3.4333334,1,0,0,3,3ad
5,1,1,0,3,1,0,31.383333,6,5,1,1,2ad
5,0,1,0,9,1,0,4.8666668,3,2,1,5,2ad
2,1,1,0,1,1,0,3.4333334,1,0,0,5,2ad
1,1,1,0,5,1,0,2.7833333,1,0,1,1,3ad
3,1,1,0,1,1,0,1.3333334,1,0,0,5,4ad
2,1,1,0,2,1,0,8.166667,2,1,1,4,2ad
3,1,1,0,10,1,0,2.5666666,1,0,1,2,4ad
1,0,1,0,2,1,0,.81666666,1,0,1,1,3ad
4,1,1,0,3,1,0,3.45,2,1,1,2,3ad
3,0,1,0,3,1,0,2.9833333,1,0,1,3,4ad
1,1,1,0,1,1,0,1.2333333,1,0,0,2,3ad
3,1,1,0,2,1,0,3.2,1,0,1,3,4ad
2,1,1,0,1,1,0,1.7,1,0,0,5,2ad
3,1,1,0,1,1,0,16.533333,1,0,0,1,4ad
5,1,1,0,2,1,0,1.5666667,1,0,1,2,2ad
2,1,1,0,2,1,0,1.5,1,0,1,2,2ad
4,0,1,0,3,1,0,1.6166667,1,0,1,3,3ad
2,0,1,0,2,1,0,2.5166667,3,2,1,2,2ad
1,0,1,0,2,1,0,2.05,1,0,1,5,3ad
2,1,1,0,2,1,0,1.3833333,1,0,1,2,2ad
2,1,1,0,2,1,0,2.6333334,1,0,1,,2ad
2,1,1,0,6,1,1,3.4000001,6,4,1,3,2ad
3,1,1,0,12,1,0,5.2666669,2,1,1,1,4ad
3,0,1,0,4,1,0,10.033334,3,2,1,5,4ad
2,0,1,0,1,1,0,5.4166665,1,0,0,5,2ad
2,1,1,0,2,1,0,2.9000001,1,0,1,1,2ad
2,1,1,0,1,1,0,.89999998,1,0,0,3,2ad
3,0,1,0,1,1,0,1.6,1,0,0,2,4ad
2,0,1,0,1,1,0,1.2833333,1,0,0,1,2ad
2,0,1,0,1,1,0,1.5333333,1,0,0,4,2ad
5,0,1,0,2,1,0,1.6833333,1,0,1,5,2ad
1,1,1,0,2,1,0,1.2,1,0,1,1,3ad
3,1,1,0,1,1,0,1.7333333,1,0,0,1,4ad
3,1,1,0,1,1,0,3.95,1,0,0,1,4ad
5,1,1,0,8,1,0,8.2666664,6,5,1,1,2ad
3,1,1,0,1,1,0,11.833333,1,0,0,4,4ad
1,1,1,0,10,1,0,10.666667,7,6,1,1,3ad
3,1,1,0,2,1,0,1.6833333,2,1,1,1,4ad
2,0,1,0,1,1,0,2.2166667,1,0,0,5,2ad
1,1,1,0,1,1,0,6.3666668,1,0,0,2,3ad
3,0,1,0,1,1,0,6.9333334,2,1,0,4,4ad
2,1,1,0,3,1,0,1.9833333,1,0,1,4,2ad
2,0,1,0,5,1,0,4.7833333,4,3,1,2,2ad
1,1,1,0,1,1,0,1.6666666,1,0,0,1,3ad
2,1,1,0,1,1,0,1.3833333,1,0,0,2,2ad
1,1,1,0,1,1,0,4.4499998,3,2,0,1,3ad
2,1,1,0,1,1,0,3.45,1,0,0,4,2ad
3,1,1,0,1,1,0,2.2833333,1,0,0,5,4ad
3,0,1,0,1,1,0,1.2666667,1,0,0,5,4ad
3,1,1,0,1,1,0,3.5833333,1,0,0,,4ad
1,1,1,0,2,1,0,1.5833334,1,0,1,1,3ad
1,0,1,0,8,1,0,3.8,2,1,1,4,3ad
1,1,1,0,1,1,0,.48333332,1,0,0,2,3ad
3,1,1,0,9,1,0,3.1500001,1,0,1,2,4ad
3,1,1,0,1,1,0,1.7166667,1,0,0,1,4ad
3,1,1,0,1,1,0,1.3333334,1,0,0,2,4ad
1,1,1,0,1,1,0,.96666664,1,0,0,5,3ad
3,1,1,0,1,1,0,2.3499999,1,0,0,1,4ad
0,1,1,0,2,1,0,2.7666667,2,1,1,1,1ad
6,1,1,0,10,1,1,10.583333,11,9,1,1,4ad
3,0,1,0,4,1,0,2.7166667,1,0,1,2,4ad
4,0,1,0,2,1,0,1.3833333,1,0,1,4,3ad
3,0,1,0,1,1,0,2.7833333,1,0,0,2,4ad
2,1,1,0,1,1,0,1.7333333,1,0,0,5,2ad
1,0,1,0,1,1,0,2,1,0,0,3,3ad
4,1,1,0,2,1,0,1.5333333,1,0,1,2,3ad
6,0,1,0,2,1,0,1.6666666,1,0,1,2,4ad
4,1,1,0,2,1,0,1.3333334,1,0,1,1,3ad
6,1,1,0,10,1,0,13.666667,6,5,1,2,4ad
0,1,1,0,2,1,1,1.45,2,0,1,1,1ad
2,1,1,0,5,1,0,3.05,1,0,1,2,2ad
3,1,1,0,1,1,0,.83333331,1,0,0,4,4ad
2,1,1,0,2,1,0,.89999998,1,0,1,4,2ad
2,0,0,0,11,0,0,2.5999999,1,1,1,1,2ad
6,1,0,0,2,0,0,12.05,1,1,1,1,4ad
2,0,0,0,2,0,0,1.8666667,1,1,1,2,2ad
6,1,0,0,6,0,0,10.333333,2,2,1,1,4ad
3,0,0,0,2,0,0,1.8,1,1,1,1,4ad
1,1,0,0,5,0,0,3.5666666,3,3,1,1,3ad
3,1,0,0,2,0,0,1.5,1,1,1,1,4ad
6,0,0,0,2,0,0,1.1333333,1,1,1,1,4ad
4,0,0,0,2,0,0,5.6999998,1,1,1,1,3ad
4,1,0,0,2,0,0,3.0666666,2,2,1,1,3ad
5,1,0,0,2,0,0,1.5,1,1,1,2,2ad
2,0,0,0,1,0,0,1.9666667,1,1,0,1,2ad
2,1,0,0,4,0,0,3.95,1,1,1,2,2ad
1,0,0,0,3,0,0,3.3666666,2,2,1,1,3ad
5,0,0,0,3,0,0,4.0666666,1,1,1,1,2ad
6,0,0,0,2,0,0,1.2333333,1,1,1,3,4ad
5,0,0,0,2,0,0,3.0166667,2,2,1,2,2ad
4,1,0,0,2,0,0,3.8166666,1,1,1,1,3ad
4,1,0,0,2,0,0,3.2166667,3,3,1,1,3ad
2,1,0,0,10,0,0,8.2666664,1,1,1,2,2ad
6,1,0,0,2,0,0,1.8833333,1,1,1,1,4ad
2,0,0,0,2,0,0,2,1,1,1,2,2ad
3,1,0,0,2,0,0,1.2,1,1,1,1,4ad
2,0,0,0,2,0,0,1.0333333,1,1,1,4,2ad
6,0,0,0,2,0,0,1.8833333,1,1,1,1,4ad
5,1,0,0,2,0,0,3.75,1,1,1,1,2ad
5,1,0,0,2,1,1,4.3166666,3,1,1,1,2ad
4,1,0,0,2,0,0,1.7666667,1,1,1,2,3ad
0,1,0,0,2,0,0,1.25,1,1,1,1,1ad
5,0,0,0,3,0,0,1.9666667,1,1,1,1,2ad
5,0,0,0,2,0,0,.89999998,1,1,1,3,2ad
4,0,0,0,4,0,0,2.5333333,3,3,1,3,3ad
6,1,0,0,2,0,0,1.9,1,1,1,1,4ad
0,1,0,0,2,0,0,2.5,1,1,1,1,1ad
3,1,0,0,2,0,0,2.5166667,1,1,1,1,4ad
6,1,0,0,2,0,0,5.8166666,2,2,1,1,4ad
3,1,0,0,2,1,0,8.3000002,2,1,1,1,4ad
1,1,0,0,2,0,0,2.5999999,1,1,1,2,3ad
4,0,0,0,2,0,0,4.6833334,2,2,1,1,3ad
6,0,0,0,2,0,0,1.2333333,1,1,1,2,4ad
1,0,0,0,12,0,0,7.1666665,7,7,1,1,3ad
5,1,0,0,2,0,0,1.9833333,1,1,1,1,2ad
1,1,0,0,2,0,0,1.0333333,1,1,1,4,3ad
6,1,0,0,2,0,0,1.2,1,1,1,1,4ad
4,0,0,0,2,0,0,1.1833333,1,1,1,3,3ad
1,1,0,0,2,0,0,1.95,1,1,1,4,3ad
2,1,0,0,2,0,0,4.4166665,1,1,1,2,2ad
5,0,0,0,2,0,0,3.95,3,3,1,1,2ad
6,1,0,0,6,0,0,4.2333331,2,2,1,1,4ad
4,1,0,0,2,0,0,4.6666665,1,1,1,1,3ad
6,1,0,0,2,0,0,1.2166667,1,1,1,2,4ad
5,1,0,0,10,0,0,6.75,5,5,1,1,2ad
5,0,0,0,2,0,0,1.2333333,1,1,1,1,2ad
4,1,0,0,2,0,0,3.8833334,1,1,1,4,3ad
4,0,0,0,2,0,0,1.5,1,1,1,1,3ad
5,0,0,0,18,0,0,6.9666667,2,2,1,1,2ad
0,1,0,0,3,0,0,4.0333333,1,1,1,1,1ad
5,1,0,0,2,0,0,1.7333333,1,1,1,2,2ad
2,1,0,0,2,0,0,1.8833333,1,1,1,2,2ad
1,1,0,0,1,0,0,1.3833333,1,1,0,1,3ad
2,0,0,0,2,0,0,15.8,2,2,1,1,2ad
2,0,0,0,2,0,0,1.8666667,1,1,1,1,2ad
6,1,0,0,2,0,0,1.3833333,1,1,1,3,4ad
4,1,0,0,2,0,0,2.1166666,1,1,1,1,3ad
2,1,0,0,2,0,0,1.8666667,1,1,1,1,2ad
6,1,0,0,6,0,0,5.9499998,6,6,1,1,4ad
2,1,0,0,2,0,0,3.0833333,1,1,1,1,2ad
2,1,0,0,9,0,0,6.5666666,4,4,1,1,2ad
6,0,0,0,2,0,0,2.05,1,1,1,1,4ad
4,1,0,0,10,0,0,9.6333332,2,2,1,1,3ad
6,1,0,0,2,0,0,5.1500001,2,2,1,4,4ad
0,0,0,0,1,0,0,.78333336,1,1,0,1,1ad
4,0,0,0,2,0,0,2.1666667,1,1,1,2,3ad
2,1,0,0,4,1,0,2.2166667,4,3,1,1,2ad
3,1,0,0,2,0,0,1.6833333,1,1,1,1,4ad
1,0,0,0,1,0,0,3.2,1,1,0,3,3ad
2,1,0,0,10,0,0,5.2333331,1,1,1,2,2ad
2,1,0,0,12,1,0,5.5999999,4,3,1,1,2ad
1,1,0,0,2,0,0,2.5,1,1,1,1,3ad
0,1,0,0,2,0,0,1.6833333,1,1,1,1,1ad
1,1,0,0,4,0,0,9.0666666,8,8,1,1,3ad
6,1,0,0,2,0,0,11.483334,1,1,1,1,4ad
5,1,0,0,2,0,0,3.7166667,1,1,1,1,2ad
0,1,0,0,2,0,0,1.6,1,1,1,1,1ad
3,1,0,0,2,0,0,1.8333334,1,1,1,1,4ad
